1 62.9740 2.1000 0.200000 -1
2 131.106 2.9000 0.200000 0
3 134.132 2.8000 0.200000 0
4 150.132 3.0000 0.200000 0
5 110.102 2.7000 0.200000 0
6 111.084 2.7000 0.200000 0
7 24.3050 0.7926 0.894700 2
8 35.4500 1.9480 0.265000 -1
9 39.1000 2.6580 0.000328 1
